"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"C4"	9.083333	"White_eyes"	1	"White"	"eyes"
"CP3"	7.754261	"White_eyes"	1	"White"	"eyes"
"CPZ"	10.583811	"White_eyes"	1	"White"	"eyes"
"CP4"	9.762645	"White_eyes"	1	"White"	"eyes"
"P3"	7.088114	"White_eyes"	1	"White"	"eyes"
"PZ"	9.979926	"White_eyes"	1	"White"	"eyes"
"P4"	9.426146	"White_eyes"	1	"White"	"eyes"
"OZ"	1.843896	"White_eyes"	1	"White"	"eyes"
"FP1"	6.951096	"White_eyes"	1	"White"	"eyes"
"FP2"	0.293849	"White_eyes"	1	"White"	"eyes"
"A2"	-1.527277	"White_eyes"	1	"White"	"eyes"
"P8/T6"	4.682378	"White_eyes"	1	"White"	"eyes"
"TP7"	2.7959	"White_eyes"	1	"White"	"eyes"
"TP8"	3.970289	"White_eyes"	1	"White"	"eyes"
"P7/T5"	2.473572	"White_eyes"	1	"White"	"eyes"
"VEOG"	-3.44801	"White_eyes"	1	"White"	"eyes"
"HEOG"	3.529213	"White_eyes"	1	"White"	"eyes"
"Nose"	4.380939	"White_eyes"	1	"White"	"eyes"
"FZ"	1.334841	"White_fore"	1	"White"	"fore"
"FC3"	2.106902	"White_fore"	1	"White"	"fore"
"FCZ"	2.142851	"White_fore"	1	"White"	"fore"
"FC4"	2.505548	"White_fore"	1	"White"	"fore"
"C3"	3.223095	"White_fore"	1	"White"	"fore"
"CZ"	2.715589	"White_fore"	1	"White"	"fore"
"C4"	3.605033	"White_fore"	1	"White"	"fore"
"CP3"	3.20723	"White_fore"	1	"White"	"fore"
"CPZ"	3.152547	"White_fore"	1	"White"	"fore"
"CP4"	4.311862	"White_fore"	1	"White"	"fore"
"P3"	2.594324	"White_fore"	1	"White"	"fore"
"PZ"	4.056253	"White_fore"	1	"White"	"fore"
"P4"	4.450173	"White_fore"	1	"White"	"fore"
"OZ"	-1.639649	"White_fore"	1	"White"	"fore"
"FP1"	0.339322	"White_fore"	1	"White"	"fore"
"FP2"	-3.182758	"White_fore"	1	"White"	"fore"
"A2"	1.002861	"White_fore"	1	"White"	"fore"
"P8/T6"	2.081079	"White_fore"	1	"White"	"fore"
"TP7"	1.05805	"White_fore"	1	"White"	"fore"
"TP8"	0.485566	"White_fore"	1	"White"	"fore"
"P7/T5"	1.890954	"White_fore"	1	"White"	"fore"
"VEOG"	-4.312284	"White_fore"	1	"White"	"fore"
"HEOG"	-1.802432	"White_fore"	1	"White"	"fore"
"Nose"	2.765631	"White_fore"	1	"White"	"fore"
"FZ"	1.755817	"Black_eyes"	2	"Black"	"eyes"
"FC3"	2.195459	"Black_eyes"	2	"Black"	"eyes"
"FCZ"	3.05054	"Black_eyes"	2	"Black"	"eyes"
"FC4"	3.106285	"Black_eyes"	2	"Black"	"eyes"
"C3"	3.754843	"Black_eyes"	2	"Black"	"eyes"
"CZ"	4.248498	"Black_eyes"	2	"Black"	"eyes"
"C4"	3.760346	"Black_eyes"	2	"Black"	"eyes"
"CP3"	3.565595	"Black_eyes"	2	"Black"	"eyes"
"CPZ"	4.693032	"Black_eyes"	2	"Black"	"eyes"
"CP4"	4.243504	"Black_eyes"	2	"Black"	"eyes"
"P3"	3.55785	"Black_eyes"	2	"Black"	"eyes"
"PZ"	4.675758	"Black_eyes"	2	"Black"	"eyes"
"P4"	3.609927	"Black_eyes"	2	"Black"	"eyes"
"OZ"	0.405961	"Black_eyes"	2	"Black"	"eyes"
"FP1"	4.20218	"Black_eyes"	2	"Black"	"eyes"
"FP2"	0.247082	"Black_eyes"	2	"Black"	"eyes"
"A2"	1.491155	"Black_eyes"	2	"Black"	"eyes"
"P8/T6"	-0.20856	"Black_eyes"	2	"Black"	"eyes"
"TP7"	2.875916	"Black_eyes"	2	"Black"	"eyes"
"TP8"	1.10843	"Black_eyes"	2	"Black"	"eyes"
"P7/T5"	1.586594	"Black_eyes"	2	"Black"	"eyes"
"VEOG"	-0.213961	"Black_eyes"	2	"Black"	"eyes"
"HEOG"	-0.040611	"Black_eyes"	2	"Black"	"eyes"
"Nose"	0.823081	"Black_eyes"	2	"Black"	"eyes"
"FZ"	0.102959	"Black_fore"	2	"Black"	"fore"
"FC3"	1.680118	"Black_fore"	2	"Black"	"fore"
"FCZ"	1.169724	"Black_fore"	2	"Black"	"fore"
"FC4"	1.682319	"Black_fore"	2	"Black"	"fore"
"C3"	3.036699	"Black_fore"	2	"Black"	"fore"
"CZ"	2.717165	"Black_fore"	2	"Black"	"fore"
"C4"	3.060013	"Black_fore"	2	"Black"	"fore"
"CP3"	3.443183	"Black_fore"	2	"Black"	"fore"
"CPZ"	3.817949	"Black_fore"	2	"Black"	"fore"
"CP4"	3.328667	"Black_fore"	2	"Black"	"fore"
"P3"	3.511723	"Black_fore"	2	"Black"	"fore"
"PZ"	3.824853	"Black_fore"	2	"Black"	"fore"
"P4"	2.712612	"Black_fore"	2	"Black"	"fore"
"OZ"	-2.09991	"Black_fore"	2	"Black"	"fore"
"FP1"	5.048958	"Black_fore"	2	"Black"	"fore"
"FP2"	-0.724317	"Black_fore"	2	"Black"	"fore"
"A2"	1.217401	"Black_fore"	2	"Black"	"fore"
"P8/T6"	-0.440304	"Black_fore"	2	"Black"	"fore"
"TP7"	1.893291	"Black_fore"	2	"Black"	"fore"
"TP8"	0.426696	"Black_fore"	2	"Black"	"fore"
"P7/T5"	1.104686	"Black_fore"	2	"Black"	"fore"
"VEOG"	-0.048578	"Black_fore"	2	"Black"	"fore"
"HEOG"	-0.021612	"Black_fore"	2	"Black"	"fore"
"Nose"	1.085275	"Black_fore"	2	"Black"	"fore"
"FZ"	1.034083	"White_eyes"	2	"White"	"eyes"
"FC3"	1.217693	"White_eyes"	2	"White"	"eyes"
"FCZ"	2.256346	"White_eyes"	2	"White"	"eyes"
"FC4"	2.623846	"White_eyes"	2	"White"	"eyes"
"C3"	1.303925	"White_eyes"	2	"White"	"eyes"
"CZ"	3.246544	"White_eyes"	2	"White"	"eyes"
"C4"	3.37764	"White_eyes"	2	"White"	"eyes"
"CP3"	1.323139	"White_eyes"	2	"White"	"eyes"
"CPZ"	3.593523	"White_eyes"	2	"White"	"eyes"
"CP4"	3.224671	"White_eyes"	2	"White"	"eyes"
"P3"	1.290493	"White_eyes"	2	"White"	"eyes"
"PZ"	3.047917	"White_eyes"	2	"White"	"eyes"
"P4"	2.35601	"White_eyes"	2	"White"	"eyes"
"OZ"	-0.94883	"White_eyes"	2	"White"	"eyes"
"FP1"	5.997849	"White_eyes"	2	"White"	"eyes"
"FP2"	-0.769138	"White_eyes"	2	"White"	"eyes"
"A2"	2.053289	"White_eyes"	2	"White"	"eyes"
"P8/T6"	-0.812277	"White_eyes"	2	"White"	"eyes"
"TP7"	1.026574	"White_eyes"	2	"White"	"eyes"
"TP8"	0.428268	"White_eyes"	2	"White"	"eyes"
"P7/T5"	0.796421	"White_eyes"	2	"White"	"eyes"
"VEOG"	-0.01595	"White_eyes"	2	"White"	"eyes"
"HEOG"	-0.033625	"White_eyes"	2	"White"	"eyes"
"Nose"	3.350684	"White_eyes"	2	"White"	"eyes"
"FZ"	2.572682	"White_fore"	2	"White"	"fore"
"FC3"	3.910152	"White_fore"	2	"White"	"fore"
"FCZ"	4.304329	"White_fore"	2	"White"	"fore"
"FC4"	3.599623	"White_fore"	2	"White"	"fore"
"C3"	4.262005	"White_fore"	2	"White"	"fore"
"CZ"	5.45194	"White_fore"	2	"White"	"fore"
"C4"	4.04468	"White_fore"	2	"White"	"fore"
"CP3"	3.613932	"White_fore"	2	"White"	"fore"
"CPZ"	5.459545	"White_fore"	2	"White"	"fore"
"CP4"	4.483933	"White_fore"	2	"White"	"fore"
"P3"	3.877283	"White_fore"	2	"White"	"fore"
"PZ"	4.832333	"White_fore"	2	"White"	"fore"
"P4"	4.039727	"White_fore"	2	"White"	"fore"
"OZ"	-1.325113	"White_fore"	2	"White"	"fore"
"FP1"	4.53051	"White_fore"	2	"White"	"fore"
"FP2"	0.258849	"White_fore"	2	"White"	"fore"
"A2"	0.797609	"White_fore"	2	"White"	"fore"
"P8/T6"	-0.192411	"White_fore"	2	"White"	"fore"
"TP7"	1.619933	"White_fore"	2	"White"	"fore"
"TP8"	1.125848	"White_fore"	2	"White"	"fore"
"P7/T5"	1.31881	"White_fore"	2	"White"	"fore"
"VEOG"	-0.170048	"White_fore"	2	"White"	"fore"
"HEOG"	-0.043875	"White_fore"	2	"White"	"fore"
"Nose"	3.504919	"White_fore"	2	"White"	"fore"
"FZ"	4.050243	"Black_eyes"	3	"Black"	"eyes"
"FC3"	3.634528	"Black_eyes"	3	"Black"	"eyes"
"FCZ"	5.011764	"Black_eyes"	3	"Black"	"eyes"
"FC4"	5.42175	"Black_eyes"	3	"Black"	"eyes"
"C3"	3.938826	"Black_eyes"	3	"Black"	"eyes"
"CZ"	5.340014	"Black_eyes"	3	"Black"	"eyes"
"C4"	6.157461	"Black_eyes"	3	"Black"	"eyes"
"CP3"	4.32274	"Black_eyes"	3	"Black"	"eyes"
"CPZ"	5.930026	"Black_eyes"	3	"Black"	"eyes"
"CP4"	6.883744	"Black_eyes"	3	"Black"	"eyes"
"P3"	4.865434	"Black_eyes"	3	"Black"	"eyes"
"PZ"	5.602046	"Black_eyes"	3	"Black"	"eyes"
"P4"	7.07022	"Black_eyes"	3	"Black"	"eyes"
"OZ"	6.187638	"Black_eyes"	3	"Black"	"eyes"
"FP1"	2.029677	"Black_eyes"	3	"Black"	"eyes"
"FP2"	3.272762	"Black_eyes"	3	"Black"	"eyes"
"A2"	-0.807928	"Black_eyes"	3	"Black"	"eyes"
"P8/T6"	4.064046	"Black_eyes"	3	"Black"	"eyes"
"TP7"	1.35175	"Black_eyes"	3	"Black"	"eyes"
"TP8"	4.141135	"Black_eyes"	3	"Black"	"eyes"
"P7/T5"	1.441334	"Black_eyes"	3	"Black"	"eyes"
"VEOG"	-3.753432	"Black_eyes"	3	"Black"	"eyes"
"HEOG"	1.552841	"Black_eyes"	3	"Black"	"eyes"
"Nose"	2.748472	"Black_eyes"	3	"Black"	"eyes"
"FZ"	3.601292	"Black_fore"	3	"Black"	"fore"
"FC3"	3.789332	"Black_fore"	3	"Black"	"fore"
"FCZ"	4.357002	"Black_fore"	3	"Black"	"fore"
"FC4"	4.404089	"Black_fore"	3	"Black"	"fore"
"C3"	4.114773	"Black_fore"	3	"Black"	"fore"
"CZ"	4.283463	"Black_fore"	3	"Black"	"fore"
"C4"	4.755582	"Black_fore"	3	"Black"	"fore"
"CP3"	4.406397	"Black_fore"	3	"Black"	"fore"
"CPZ"	4.696734	"Black_fore"	3	"Black"	"fore"
"CP4"	5.114087	"Black_fore"	3	"Black"	"fore"
"P3"	5.198321	"Black_fore"	3	"Black"	"fore"
"PZ"	4.521253	"Black_fore"	3	"Black"	"fore"
"P4"	5.098066	"Black_fore"	3	"Black"	"fore"
"OZ"	-0.812206	"Black_fore"	3	"Black"	"fore"
"FP1"	1.878001	"Black_fore"	3	"Black"	"fore"
"FP2"	1.813561	"Black_fore"	3	"Black"	"fore"
"A2"	-0.310929	"Black_fore"	3	"Black"	"fore"
"P8/T6"	3.191839	"Black_fore"	3	"Black"	"fore"
"TP7"	2.495332	"Black_fore"	3	"Black"	"fore"
"TP8"	3.04272	"Black_fore"	3	"Black"	"fore"
"P7/T5"	2.996653	"Black_fore"	3	"Black"	"fore"
"VEOG"	2.307293	"Black_fore"	3	"Black"	"fore"
"HEOG"	0.631001	"Black_fore"	3	"Black"	"fore"
"Nose"	2.759751	"Black_fore"	3	"Black"	"fore"
"FZ"	5.10703	"White_eyes"	3	"White"	"eyes"
"FC3"	4.641879	"White_eyes"	3	"White"	"eyes"
"FCZ"	6.292786	"White_eyes"	3	"White"	"eyes"
"FC4"	6.396148	"White_eyes"	3	"White"	"eyes"
"C3"	5.863095	"White_eyes"	3	"White"	"eyes"
"CZ"	6.782346	"White_eyes"	3	"White"	"eyes"
"C4"	6.948551	"White_eyes"	3	"White"	"eyes"
"CP3"	6.540429	"White_eyes"	3	"White"	"eyes"
"CPZ"	7.584034	"White_eyes"	3	"White"	"eyes"
"CP4"	7.965039	"White_eyes"	3	"White"	"eyes"
"P3"	7.273371	"White_eyes"	3	"White"	"eyes"
"PZ"	7.521635	"White_eyes"	3	"White"	"eyes"
"P4"	8.091035	"White_eyes"	3	"White"	"eyes"
"OZ"	4.914774	"White_eyes"	3	"White"	"eyes"
"FP1"	2.423392	"White_eyes"	3	"White"	"eyes"
"FP2"	2.852107	"White_eyes"	3	"White"	"eyes"
"A2"	-0.683547	"White_eyes"	3	"White"	"eyes"
"P8/T6"	4.952276	"White_eyes"	3	"White"	"eyes"
"TP7"	2.676005	"White_eyes"	3	"White"	"eyes"
"TP8"	4.382432	"White_eyes"	3	"White"	"eyes"
"P7/T5"	3.562415	"White_eyes"	3	"White"	"eyes"
"VEOG"	1.212162	"White_eyes"	3	"White"	"eyes"
"HEOG"	-2.179743	"White_eyes"	3	"White"	"eyes"
"Nose"	2.129771	"White_eyes"	3	"White"	"eyes"
"FZ"	1.789416	"White_fore"	3	"White"	"fore"
"FC3"	2.390428	"White_fore"	3	"White"	"fore"
"FCZ"	3.055239	"White_fore"	3	"White"	"fore"
"FC4"	3.5155	"White_fore"	3	"White"	"fore"
"C3"	3.411872	"White_fore"	3	"White"	"fore"
"CZ"	4.204328	"White_fore"	3	"White"	"fore"
"C4"	4.69439	"White_fore"	3	"White"	"fore"
"CP3"	4.071366	"White_fore"	3	"White"	"fore"
"CPZ"	4.703858	"White_fore"	3	"White"	"fore"
"CP4"	5.764897	"White_fore"	3	"White"	"fore"
"P3"	4.80021	"White_fore"	3	"White"	"fore"
"PZ"	4.23329	"White_fore"	3	"White"	"fore"
"P4"	5.659964	"White_fore"	3	"White"	"fore"
"OZ"	2.304429	"White_fore"	3	"White"	"fore"
"FP1"	1.640085	"White_fore"	3	"White"	"fore"
"FP2"	1.760641	"White_fore"	3	"White"	"fore"
"A2"	-0.075505	"White_fore"	3	"White"	"fore"
"P8/T6"	3.789632	"White_fore"	3	"White"	"fore"
"TP7"	2.119047	"White_fore"	3	"White"	"fore"
"TP8"	3.908043	"White_fore"	3	"White"	"fore"
"P7/T5"	2.897605	"White_fore"	3	"White"	"fore"
"VEOG"	0.064965	"White_fore"	3	"White"	"fore"
"HEOG"	-1.783307	"White_fore"	3	"White"	"fore"
"Nose"	1.571015	"White_fore"	3	"White"	"fore"
"FZ"	3.949182	"Black_eyes"	4	"Black"	"eyes"
"FC3"	3.669538	"Black_eyes"	4	"Black"	"eyes"
"FCZ"	5.850049	"Black_eyes"	4	"Black"	"eyes"
"FC4"	3.308362	"Black_eyes"	4	"Black"	"eyes"
"C3"	4.794338	"Black_eyes"	4	"Black"	"eyes"
"CZ"	6.489792	"Black_eyes"	4	"Black"	"eyes"
"C4"	4.458943	"Black_eyes"	4	"Black"	"eyes"
"CP3"	4.832262	"Black_eyes"	4	"Black"	"eyes"
"CPZ"	7.008047	"Black_eyes"	4	"Black"	"eyes"
"CP4"	4.421318	"Black_eyes"	4	"Black"	"eyes"
"P3"	4.438905	"Black_eyes"	4	"Black"	"eyes"
"PZ"	6.476274	"Black_eyes"	4	"Black"	"eyes"
"P4"	4.843507	"Black_eyes"	4	"Black"	"eyes"
"OZ"	1.738822	"Black_eyes"	4	"Black"	"eyes"
"FP1"	-2.392563	"Black_eyes"	4	"Black"	"eyes"
"FP2"	-0.367217	"Black_eyes"	4	"Black"	"eyes"
"A2"	3.658292	"Black_eyes"	4	"Black"	"eyes"
"P8/T6"	-0.410225	"Black_eyes"	4	"Black"	"eyes"
"TP7"	-0.336292	"Black_eyes"	4	"Black"	"eyes"
"TP8"	2.102689	"Black_eyes"	4	"Black"	"eyes"
"P7/T5"	-0.621559	"Black_eyes"	4	"Black"	"eyes"
"VEOG"	18.390816	"Black_eyes"	4	"Black"	"eyes"
"HEOG"	-1.735532	"Black_eyes"	4	"Black"	"eyes"
"Nose"	-0.568561	"Black_eyes"	4	"Black"	"eyes"
"FZ"	3.016995	"Black_fore"	4	"Black"	"fore"
"FC3"	3.284213	"Black_fore"	4	"Black"	"fore"
"FCZ"	3.0633	"Black_fore"	4	"Black"	"fore"
"FC4"	3.643885	"Black_fore"	4	"Black"	"fore"
"C3"	3.870065	"Black_fore"	4	"Black"	"fore"
"CZ"	4.437756	"Black_fore"	4	"Black"	"fore"
"C4"	4.349863	"Black_fore"	4	"Black"	"fore"
"CP3"	4.119123	"Black_fore"	4	"Black"	"fore"
"CPZ"	5.437839	"Black_fore"	4	"Black"	"fore"
"CP4"	4.205994	"Black_fore"	4	"Black"	"fore"
"P3"	3.893335	"Black_fore"	4	"Black"	"fore"
"PZ"	5.201046	"Black_fore"	4	"Black"	"fore"
"P4"	4.074547	"Black_fore"	4	"Black"	"fore"
"OZ"	-3.644749	"Black_fore"	4	"Black"	"fore"
"FP1"	1.988924	"Black_fore"	4	"Black"	"fore"
"FP2"	3.606542	"Black_fore"	4	"Black"	"fore"
"A2"	0.70645	"Black_fore"	4	"Black"	"fore"
"P8/T6"	0.759673	"Black_fore"	4	"Black"	"fore"
"TP7"	-0.333728	"Black_fore"	4	"Black"	"fore"
"TP8"	1.252443	"Black_fore"	4	"Black"	"fore"
"P7/T5"	-0.272486	"Black_fore"	4	"Black"	"fore"
"VEOG"	4.656625	"Black_fore"	4	"Black"	"fore"
"HEOG"	1.654646	"Black_fore"	4	"Black"	"fore"
"Nose"	0.531685	"Black_fore"	4	"Black"	"fore"
"FZ"	1.826835	"White_eyes"	4	"White"	"eyes"
"FC3"	1.137346	"White_eyes"	4	"White"	"eyes"
"FCZ"	2.218719	"White_eyes"	4	"White"	"eyes"
"FC4"	0.84604	"White_eyes"	4	"White"	"eyes"
"C3"	1.764345	"White_eyes"	4	"White"	"eyes"
"CZ"	2.765126	"White_eyes"	4	"White"	"eyes"
"C4"	1.194984	"White_eyes"	4	"White"	"eyes"
"CP3"	1.573327	"White_eyes"	4	"White"	"eyes"
"CPZ"	2.869034	"White_eyes"	4	"White"	"eyes"
"CP4"	0.642495	"White_eyes"	4	"White"	"eyes"
"P3"	1.540888	"White_eyes"	4	"White"	"eyes"
"PZ"	2.67874	"White_eyes"	4	"White"	"eyes"
"P4"	0.627506	"White_eyes"	4	"White"	"eyes"
"OZ"	30.297485	"White_eyes"	4	"White"	"eyes"
"FP1"	0.096885	"White_eyes"	4	"White"	"eyes"
"FP2"	3.285537	"White_eyes"	4	"White"	"eyes"
"A2"	5.822209	"White_eyes"	4	"White"	"eyes"
"P8/T6"	-4.132156	"White_eyes"	4	"White"	"eyes"
"TP7"	-2.302208	"White_eyes"	4	"White"	"eyes"
"TP8"	-0.237505	"White_eyes"	4	"White"	"eyes"
"P7/T5"	-2.274257	"White_eyes"	4	"White"	"eyes"
"VEOG"	10.323585	"White_eyes"	4	"White"	"eyes"
"HEOG"	1.420542	"White_eyes"	4	"White"	"eyes"
"Nose"	1.525609	"White_eyes"	4	"White"	"eyes"
"FZ"	1.593552	"White_fore"	4	"White"	"fore"
"FC3"	2.23	"White_fore"	4	"White"	"fore"
"FCZ"	2.438992	"White_fore"	4	"White"	"fore"
"FC4"	2.788379	"White_fore"	4	"White"	"fore"
"C3"	2.86568	"White_fore"	4	"White"	"fore"
"CZ"	3.4972	"White_fore"	4	"White"	"fore"
"C4"	3.370116	"White_fore"	4	"White"	"fore"
"CP3"	2.645297	"White_fore"	4	"White"	"fore"
"CPZ"	3.564966	"White_fore"	4	"White"	"fore"
"CP4"	3.003003	"White_fore"	4	"White"	"fore"
"P3"	2.184055	"White_fore"	4	"White"	"fore"
"PZ"	3.360389	"White_fore"	4	"White"	"fore"
"P4"	2.672173	"White_fore"	4	"White"	"fore"
"OZ"	0.63504	"White_fore"	4	"White"	"fore"
"FP1"	0.509235	"White_fore"	4	"White"	"fore"
"FP2"	0.401603	"White_fore"	4	"White"	"fore"
"A2"	0.396228	"White_fore"	4	"White"	"fore"
"P8/T6"	0.524721	"White_fore"	4	"White"	"fore"
"TP7"	0.336717	"White_fore"	4	"White"	"fore"
"TP8"	2.57478	"White_fore"	4	"White"	"fore"
"P7/T5"	-0.578473	"White_fore"	4	"White"	"fore"
"VEOG"	18.078041	"White_fore"	4	"White"	"fore"
"HEOG"	1.772085	"White_fore"	4	"White"	"fore"
"Nose"	-0.02502	"White_fore"	4	"White"	"fore"
"FZ"	8.957962	"Black_eyes"	5	"Black"	"eyes"
"FC3"	8.531156	"Black_eyes"	5	"Black"	"eyes"
"FCZ"	8.883226	"Black_eyes"	5	"Black"	"eyes"
"FC4"	8.421004	"Black_eyes"	5	"Black"	"eyes"
"C3"	6.768278	"Black_eyes"	5	"Black"	"eyes"
"CZ"	7.453333	"Black_eyes"	5	"Black"	"eyes"
"C4"	6.742448	"Black_eyes"	5	"Black"	"eyes"
"CP3"	4.665046	"Black_eyes"	5	"Black"	"eyes"
"CPZ"	6.196658	"Black_eyes"	5	"Black"	"eyes"
"CP4"	5.600807	"Black_eyes"	5	"Black"	"eyes"
"P3"	3.57169	"Black_eyes"	5	"Black"	"eyes"
"PZ"	4.707296	"Black_eyes"	5	"Black"	"eyes"
"P4"	4.343776	"Black_eyes"	5	"Black"	"eyes"
"OZ"	7.426439	"Black_eyes"	5	"Black"	"eyes"
"FP1"	8.611218	"Black_eyes"	5	"Black"	"eyes"
"FP2"	7.172272	"Black_eyes"	5	"Black"	"eyes"
"A2"	-0.179474	"Black_eyes"	5	"Black"	"eyes"
"P8/T6"	1.078044	"Black_eyes"	5	"Black"	"eyes"
"TP7"	2.518366	"Black_eyes"	5	"Black"	"eyes"
"TP8"	2.542109	"Black_eyes"	5	"Black"	"eyes"
"P7/T5"	0.726374	"Black_eyes"	5	"Black"	"eyes"
"VEOG"	9.194776	"Black_eyes"	5	"Black"	"eyes"
"HEOG"	-0.04762	"Black_eyes"	5	"Black"	"eyes"
"Nose"	3.238305	"Black_eyes"	5	"Black"	"eyes"
"FZ"	3.903307	"Black_fore"	5	"Black"	"fore"
"FC3"	3.502034	"Black_fore"	5	"Black"	"fore"
"FCZ"	4.235882	"Black_fore"	5	"Black"	"fore"
"FC4"	5.371736	"Black_fore"	5	"Black"	"fore"
"C3"	3.602329	"Black_fore"	5	"Black"	"fore"
"CZ"	4.676594	"Black_fore"	5	"Black"	"fore"
"C4"	5.433967	"Black_fore"	5	"Black"	"fore"
"CP3"	2.672614	"Black_fore"	5	"Black"	"fore"
"CPZ"	4.579096	"Black_fore"	5	"Black"	"fore"
"CP4"	4.843982	"Black_fore"	5	"Black"	"fore"
"P3"	1.425596	"Black_fore"	5	"Black"	"fore"
"PZ"	3.479517	"Black_fore"	5	"Black"	"fore"
"P4"	3.545876	"Black_fore"	5	"Black"	"fore"
"OZ"	8.730779	"Black_fore"	5	"Black"	"fore"
"FP1"	-0.32565	"Black_fore"	5	"Black"	"fore"
"FP2"	1.375105	"Black_fore"	5	"Black"	"fore"
"A2"	1.525112	"Black_fore"	5	"Black"	"fore"
"P8/T6"	1.172404	"Black_fore"	5	"Black"	"fore"
"TP7"	0.872436	"Black_fore"	5	"Black"	"fore"
"TP8"	2.388422	"Black_fore"	5	"Black"	"fore"
"P7/T5"	-0.727748	"Black_fore"	5	"Black"	"fore"
"VEOG"	16.882762	"Black_fore"	5	"Black"	"fore"
"HEOG"	0.602093	"Black_fore"	5	"Black"	"fore"
"Nose"	1.462467	"Black_fore"	5	"Black"	"fore"
"FZ"	4.533568	"White_eyes"	5	"White"	"eyes"
"FC3"	4.425592	"White_eyes"	5	"White"	"eyes"
"FCZ"	4.849906	"White_eyes"	5	"White"	"eyes"
"FC4"	5.086589	"White_eyes"	5	"White"	"eyes"
"C3"	4.550173	"White_eyes"	5	"White"	"eyes"
"CZ"	5.206094	"White_eyes"	5	"White"	"eyes"
"C4"	5.304771	"White_eyes"	5	"White"	"eyes"
"CP3"	3.881917	"White_eyes"	5	"White"	"eyes"
"CPZ"	5.134695	"White_eyes"	5	"White"	"eyes"
"CP4"	4.787948	"White_eyes"	5	"White"	"eyes"
"P3"	2.814871	"White_eyes"	5	"White"	"eyes"
"PZ"	4.174486	"White_eyes"	5	"White"	"eyes"
"P4"	4.089235	"White_eyes"	5	"White"	"eyes"
"OZ"	3.3177	"White_eyes"	5	"White"	"eyes"
"FP1"	2.500716	"White_eyes"	5	"White"	"eyes"
"FP2"	4.437453	"White_eyes"	5	"White"	"eyes"
"A2"	-0.28996	"White_eyes"	5	"White"	"eyes"
"P8/T6"	1.483057	"White_eyes"	5	"White"	"eyes"
"TP7"	2.164881	"White_eyes"	5	"White"	"eyes"
"TP8"	3.016306	"White_eyes"	5	"White"	"eyes"
"P7/T5"	0.599324	"White_eyes"	5	"White"	"eyes"
"VEOG"	1.440502	"White_eyes"	5	"White"	"eyes"
"HEOG"	1.110265	"White_eyes"	5	"White"	"eyes"
"Nose"	3.533225	"White_eyes"	5	"White"	"eyes"
"FZ"	6.286952	"White_fore"	5	"White"	"fore"
"FC3"	6.257431	"White_fore"	5	"White"	"fore"
"FCZ"	6.99854	"White_fore"	5	"White"	"fore"
"FC4"	6.485812	"White_fore"	5	"White"	"fore"
"C3"	5.923369	"White_fore"	5	"White"	"fore"
"CZ"	6.626656	"White_fore"	5	"White"	"fore"
"C4"	6.45699	"White_fore"	5	"White"	"fore"
"CP3"	3.973429	"White_fore"	5	"White"	"fore"
"CPZ"	6.028303	"White_fore"	5	"White"	"fore"
"CP4"	5.533344	"White_fore"	5	"White"	"fore"
"P3"	2.751818	"White_fore"	5	"White"	"fore"
"PZ"	4.271626	"White_fore"	5	"White"	"fore"
"P4"	4.026501	"White_fore"	5	"White"	"fore"
"OZ"	2.267632	"White_fore"	5	"White"	"fore"
"FP1"	2.910058	"White_fore"	5	"White"	"fore"
"FP2"	4.207826	"White_fore"	5	"White"	"fore"
"A2"	1.248753	"White_fore"	5	"White"	"fore"
"P8/T6"	0.656789	"White_fore"	5	"White"	"fore"
"TP7"	2.107528	"White_fore"	5	"White"	"fore"
"TP8"	2.0774	"White_fore"	5	"White"	"fore"
"P7/T5"	0.470334	"White_fore"	5	"White"	"fore"
"VEOG"	7.204535	"White_fore"	5	"White"	"fore"
"HEOG"	0.148865	"White_fore"	5	"White"	"fore"
"Nose"	2.794724	"White_fore"	5	"White"	"fore"
"FZ"	7.535864	"Black_eyes"	6	"Black"	"eyes"
"FC3"	6.521152	"Black_eyes"	6	"Black"	"eyes"
"FCZ"	6.697358	"Black_eyes"	6	"Black"	"eyes"
"FC4"	6.642274	"Black_eyes"	6	"Black"	"eyes"
"C3"	5.011155	"Black_eyes"	6	"Black"	"eyes"
"CZ"	5.223598	"Black_eyes"	6	"Black"	"eyes"
"C4"	3.917167	"Black_eyes"	6	"Black"	"eyes"
"CP3"	3.723985	"Black_eyes"	6	"Black"	"eyes"
"CPZ"	3.634688	"Black_eyes"	6	"Black"	"eyes"
"CP4"	2.354578	"Black_eyes"	6	"Black"	"eyes"
"P3"	2.054759	"Black_eyes"	6	"Black"	"eyes"
"PZ"	1.823522	"Black_eyes"	6	"Black"	"eyes"
"P4"	0.143498	"Black_eyes"	6	"Black"	"eyes"
"Oz"	-1.518408	"Black_eyes"	6	"Black"	"eyes"
"FP1"	6.920755	"Black_eyes"	6	"Black"	"eyes"
"FP2"	9.243041	"Black_eyes"	6	"Black"	"eyes"
"A2"	1.129448	"Black_eyes"	6	"Black"	"eyes"
"P8/T6"	-3.703062	"Black_eyes"	6	"Black"	"eyes"
"TP7"	2.643391	"Black_eyes"	6	"Black"	"eyes"
"TP8"	-0.090387	"Black_eyes"	6	"Black"	"eyes"
